Key,Value,Frequency
Traffic1,阪急京都河原町駅→徒歩8分。または京阪三条駅→徒歩8分。または京都市営地下鉄烏丸御池駅→徒歩10分,35
Traffic1,JR京都駅→市バス4・17・205系統で15分、バス停：四条河原町下車、徒歩2分,35
Traffic1,JR京都駅→市バス206系統で5分、バス停：博物館三十三間堂前下車、徒歩5分。または京阪七条駅→徒歩10分,31
Traffic1,JR京都駅→市バス206系統で5分、バス停：博物館三十三間堂前下車、徒歩3分。または京阪七条駅→徒歩8分,31
Traffic1,JR京都駅→市バス206系統で7分、バス停：東山七条下車、徒歩15分。または京阪七条駅→徒歩25分,31
Traffic1,JR京都駅→市バス206・208系統で10分、バス停：博物館・三十三間堂前下車、徒歩すぐ。京阪七条駅→徒歩7分,31
Traffic1,京阪清水五条駅2番出口→徒歩3分。またはJR京都駅→市バス205系統で6分、バス停：河原町五条下車、徒歩6分,31
Traffic1,JR京都駅→市バス206系統で7分、バス停：馬町下車、徒歩2分。または京阪清水五条駅→徒歩8分,31
Traffic1,京阪七条駅→徒歩すぐ,31
Traffic1,京阪清水五条駅→徒歩3分,31
Traffic1,京阪清水五条駅→徒歩すぐ,31
Traffic1,京阪七条駅→徒歩5分,31
Traffic1,JR京都駅→徒歩10分,18
Traffic1,JR京都駅→徒歩5分,18
Traffic1,JR西大路駅→徒歩8分,18
Traffic1,JR京都駅中央口→徒歩2分,18
Traffic1,JR梅小路京都西駅→徒歩すぐ。またはJR京都駅→徒歩15分。または京都市バスで、バス停：梅小路公園前下車、徒歩1分,18
Traffic1,JR京都駅→徒歩15分,18
Traffic1,JR梅小路京都西駅→徒歩2分。またはJR京都駅→徒歩20分,18
Traffic1,JR丹波口駅→徒歩7分,18
Traffic1,JR京都駅→徒歩すぐ、京都駅ビル内。または近鉄京都駅→徒歩すぐ、京都駅ビル内,18
Traffic1,JR京都駅直結,18
Traffic1,近鉄東寺駅→徒歩10分,4
Traffic1,JR京都駅→市バス16系統で11分、バス停：六孫王神社前下車、徒歩すぐ,2
Traffic1,JR京都駅→市バス78・208系統で22分、バス停：羅生門下車、徒歩3分。または近鉄東寺駅→徒歩10分,2
Traffic1,近鉄東寺駅→徒歩7分。または京都市営地下鉄四条駅→京都市バス16分、バス停：東寺東門前→徒歩1分,2
Traffic1,JR京都駅・近鉄京都駅・京都市営地下鉄京都駅八条口→徒歩5分,2
Traffic1,JR西大路駅→徒歩10分,2
Traffic1,JR京都駅→市バス42系統で12分、バス停：東寺東門前下車、徒歩すぐ,2
Traffic1,JR京都駅→徒歩5分。または近鉄京都駅・京都市営地下鉄京都駅→徒歩5分,2
Traffic1,近鉄東寺駅→徒歩4分,2
Traffic1,JR京都駅烏丸中央口→JRバス周山行きで1時間20分、終点下車、京北ふるさとバス山国・黒田線に乗り換え15分、バス停：山国御陵前下車、徒歩5分,14
Traffic1,JR京都駅→西日本ジェイアールバス高雄・京北線周山行きで1時間20分、終点下車、京北ふるさとバス宇津線柏原行きに乗り換え25分、バス停：宇津峡公園下車、徒歩すぐ,14
Traffic1,JR京都駅→JRバス周山行き1時間20分、バス停：周山下車、ふるさとバス山国黒田方面行きに乗り換え10分、バス停：比賀江下車、徒歩5分,14
Traffic1,JR京都駅中央口→JRバス周山行きで1時間20分、バス停：京北合同庁舎前下車、徒歩すぐ,14
Traffic1,JR花園駅→徒歩10分,28
Traffic1,JR花園駅→徒歩7分,14
Traffic1,JR花園駅→徒歩8分,14
Traffic1,嵐電御室仁和寺駅→徒歩3分。またはJR京都駅→市バス26系統で35分、バス停：御室仁和寺下車、徒歩すぐ,14
Traffic1,JR花園駅→徒歩5分,14
Traffic1,京阪中書島駅→徒歩3分,5
Traffic1,京阪龍谷大前深草駅→徒歩10分,10
Traffic1,京阪龍谷大前深草駅→徒歩7分,5
Traffic1,近鉄桃山御陵前駅→徒歩3分。京阪伏見桃山駅→徒歩5分,5
Traffic1,京阪丹波橋駅→徒歩8分。または近鉄丹波橋駅→徒歩10分,5
Traffic1,JRJR藤森駅→徒歩5分。または京阪墨染駅→徒歩5分,5
Traffic1,JR稲荷駅→徒歩すぐ。または京阪伏見稲荷駅→徒歩5分,5
Traffic1,京阪墨染駅→徒歩3分,5
Traffic1,JR桃山駅→徒歩15分,5
Traffic1,京都市営地下鉄東山駅→徒歩30分,2
Traffic1,JR山科駅・京阪京阪山科駅→京阪バスで20分、バス停：大石神社下車、徒歩10分。またはJR京都駅八条口→京阪山科急行バスで15分、バス停：大石神社下車、徒歩10分,2
Traffic1,京都市営地下鉄小野駅1番出口→徒歩5分,4
Traffic1,JR山科駅→徒歩20分。または京都市営地下鉄山科駅・京阪山科駅→徒歩20分,2
Traffic1,京都市営地下鉄蹴上駅1番出口→徒歩15分,2
Traffic1,JR山科駅→徒歩7分。または京阪京阪四宮駅→徒歩3分,2
Traffic1,京都市営地下鉄御陵駅→徒歩8分,2
Traffic1,JR山科駅→徒歩10分。または京都市営地下鉄山科駅→徒歩10分,2
Traffic1,阪急松尾大社駅→徒歩15分,4
Traffic1,阪急上桂駅→徒歩12分。またはJR京都駅→車20分,4
Traffic1,阪急松尾大社駅→徒歩10分,4
Traffic1,阪急嵐山駅→徒歩5分,12
Traffic1,JR京都駅→市バス28系統、または京都バス73系統で40分、バス停：松尾大社前下車、徒歩すぐ,4
Traffic1,阪急嵐山駅→徒歩すぐ,4
Traffic1,阪急桂駅→徒歩13分,4
Traffic1,阪急上桂駅→徒歩10分,4
Traffic2,名神高速京都東ICから50分,9
Traffic2,名神高速京都東ICから40分,18
Traffic2,名神高速京都南ICから国道367号経由12km50分,9
Traffic2,名神高速京都東ICから30分,79
Traffic2,名神高速京都南ICから10km30分,9
Traffic2,名神高速京都南ICから1時間,9
Traffic2,名神高速京都南ICから13km55分,9
Traffic2,名神高速京都南ICから15km1時間,9
Traffic2,名神高速京都東ICから国道1号経由10km30分,12
Traffic2,名神高速京都南ICから10km40分,12
Traffic2,名神高速京都東ICから8km30分,56
Traffic2,名神高速京都東ICから10km30分,12
Traffic2,名神高速京都南ICから国道1号経由12km30分,12
Traffic2,名神高速京都東ICから6km20分,82
Traffic2,名神高速京都東ICから9km30分,24
Traffic2,名神高速京都東ICから20分,36
Traffic2,名神高速京都東ICから府道143号経由7km20分,44
Traffic2,名神高速京都東ICから三条通経由5km20分,22
Traffic2,名神高速京都東ICから府道143号経由6km20分,22
Traffic2,名神高速京都東ICから5km15分,84
Traffic2,名神高速京都東ICから国道1号経由9km20分,35
Traffic2,名神高速京都南ICから8km30分,35
Traffic2,名神高速京都南ICから30分,35
Traffic2,名神高速京都東ICから国道1号経由8km20分,62
Traffic2,名神高速京都東ICから7km20分,62
Traffic2,名神高速京都東ICから国道1号経由15分,31
Traffic2,名神高速京都東ICから国道1号経由5km30分,31
Traffic2,名神高速京都東ICから国道1号経由5km15分,33
Traffic2,名神高速京都東ICから国道1号経由8km25分,31
Traffic2,名神高速京都南ICから国道1号経由4km10分,38
Traffic2,名神高速京都南ICから国道1号経由10km20分,18
Traffic2,名神高速京都南ICから20分,23
Traffic2,名神高速京都南ICから国道1号経由5km15分,18
Traffic2,名神高速京都南ICから5km15分,18
Traffic2,名神高速京都南ICから3km,18
Traffic2,名神高速京都南ICから15分,18
Traffic2,名神高速京都南ICから3km10分,4
Traffic2,名神高速京都南ICから国道1号経由4.5km15分,2
Traffic2,名神高速京都南ICから国道1号経由4km15分,4
Traffic2,阪神高速上鳥羽出入口から1.8km5分,2
Traffic2,名神高速京都東ICから25km1時間30分。または名神高速京都南ICから25km1時間30分,14
Traffic2,京都縦貫道園部ICから府道19・50号経由20km30分,14
Traffic2,名神高速京都南ICから国道162・477号経由37km1時間10分。または京都縦貫道園部ICから府道19号経由30km35分,14
Traffic2,名神高速京都南ICから国道162号経由33km1時間。または京都縦貫道園部ICから府道19号経由30km40分,14
Traffic2,名神高速京都南ICから12km40分,28
Traffic2,名神高速京都東ICから12km40分,42
Traffic2,名神高速京都東ICから40分。または名神高速京都南ICから40分,14
Traffic2,名神高速京都南ICから国道1号経由3km30分,5
Traffic2,名神高速京都南ICから府道68・201号経由4km20分,5
Traffic2,名神高速京都南ICから国道1・24号経由5km20分,5
Traffic2,名神高速京都南ICから国道1号経由3km10分,5
Traffic2,名神高速京都南ICから10分,5
Traffic2,名神高速京都南ICから国道24号(竹田街道)経由3km20分,5
Traffic2,名神高速京都南ICから国道24号経由3km8分,5
Traffic2,名神高速京都南ICから3km15分,5
Traffic2,名神高速京都東ICから国道1号経由6km20分。または第二京阪稲荷山トンネル出口から1分,2
Traffic2,阪神高速山科出入口から2km10分。または名神高速京都東ICから4km15分,2
Traffic2,名神高速京都東ICから府道143・116号経由2.5km10分,2
Traffic2,名神高速京都東ICから6km10分,2
Traffic2,名神高速京都東ICから1km5分,2
Traffic2,名神高速京都東ICから10分,2
Traffic2,名神高速京都東ICから15分,2
Traffic2,名神高速京都東ICから国道1号経由3km10分,2
Traffic2,京都縦貫道大原野IC(ハーフインター)から5km15分,8
Traffic2,京都縦貫道大原野IC(ハーフインター)から20分,8
Traffic2,名神高速京都南ICから35分,4
Traffic2,名神高速京都南ICから8km,4
Traffic2,名神高速京都南ICから40分,4
Traffic2,京都縦貫道大原野IC(ハーフインター)から国道9号経由5km12分,4
